Date,Adj Close,Close,High,Low,Open,Volume,fundamental_score,sentiment_score,industry_trend_score,market_risk_factor,black_swan_risk,SMA_10,SMA_30,SMA_50,SMA_200,EMA_10,EMA_30,BB_UPPER,BB_MIDDLE,BB_LOWER,SAR,RSI,MACD,MACD_signal,MACD_hist,STOCH_k,STOCH_d,ADX,CCI,WILLR,MOM,OBV,AD,ATR,NATR,TRANGE,HT_DCPERIOD
2000-10-16,0.3230828046798706,0.3839290142059326,0.4151790142059326,0.3816959857940674,0.3984380066394806,820176000,0.6108322668998568,0.0213815765074161,0.4927721791234448,0.516417968684729,0.0458640133780697,0.3857143044471741,0.7690011431773504,0.8369977849721909,0.9461760471761227,0.43663445733814893,0.659001806674427,1.2050702629826624,0.6278879061341286,0.050705549285594675,0.47140359083451616,27.116349329920432,-0.16314638647362334,-0.14790176724158982,-0.015244619232033518,5.832646882830738,3.8068892285287705,43.843983053315135,-42.56854578998827,-93.15311063142177,-0.049106985330581665,-7037805600.0,-14203767545.687914,0.06371028408646988,16.425157090945735,0.033483028411865234,28.98936771175218
2000-10-17,0.3024202287197113,0.359375,0.391741007566452,0.3515630066394806,0.3872770071029663,601720000,0.5636827427847528,-0.5276625358379935,0.4875191485088236,0.5708625886959766,0.0543591938038903,0.381808003783226,0.7438151448965072,0.8270647448301315,0.9429757122695446,0.4225872832766673,0.6396710449534962,1.1431195403733434,0.5923410072922707,0.041562474211198075,0.44542647560149656,25.960937214945307,-0.1594894383302078,-0.15021930145931342,-0.009270136870894369,5.991765369682753,5.2776408151701935,44.513166568131304,-59.263875045837864,-97.1171440345434,-0.03906300663948059,-7639525600.0,-14571497176.010948,0.0625896991741128,17.09257677596106,0.040178000926971436,28.359296587660694
2000-10-18,0.3024202287197113,0.359375,0.376116007566452,0.3348209857940674,0.3470979928970337,834265600,0.5831648355208299,-0.1701811526250735,0.4649661854448724,0.4187305024675452,0.0439573312950535,0.375558003783226,0.721010077993075,0.8175558251142502,0.940196692198515,0.4110941408627278,0.6215874291500448,1.0650327311491319,0.5558036044239998,0.0465744776988678,0.4246447834150809,25.960937214945307,-0.15480676456166048,-0.15113679407978284,-0.0036699704818776435,7.714866099159917,6.513092783891147,45.25833731371755,-100.94075189451526,-86.58514703655521,-0.0625,-7639525600.0,-14413654356.413523,0.061575666916887664,16.692449053899438,0.041295021772384644,27.752607700463326
2000-10-19,0.2845759093761444,0.3381699919700622,0.3537949919700622,0.327008992433548,0.3420760035514831,1506724800,0.6452132088914899,-0.0807881821459258,0.5128466763422527,0.4147393995580783,0.0743822015163705,0.36997770369052885,0.6953776429096857,0.8073549455404282,0.9372446872293949,0.39783520470042494,0.6033024332029492,0.9938708527127142,0.5220982536673546,0.05032565462199495,0.4066800238908782,24.89835707834544,-0.15106539100109384,-0.15112251346404504,5.712246295119794e-05,7.901762343064035,7.202797937302247,46.00908594398509,-135.53383862213883,-92.59242189970941,-0.05580300092697149,-9146250400.0,-14664756436.676636,0.06018473075734311,17.155707422927886,0.032366007566452026,27.142786468673986
2000-10-20,0.2930280566215515,0.3482140004634857,0.3638390004634857,0.3381699919700622,0.3404020071029663,791263200,0.6390869623298938,0.1235732871151195,0.522490204592291,0.4545721073768722,0.0780274578754494,0.36517860293388366,0.671940141916275,0.7973326253890991,0.9347446873784065,0.38881316756643597,0.5868451149616934,0.9306556109466781,0.49291295409202573,0.05517029723737332,0.3907458175994122,26.43428245201734,-0.145611341055293,-0.15002027898229464,0.004408937927001644,12.859697242282762,9.49210856150225,46.43165352187704,-93.04100216351338,-82.24333933688722,-0.04799100756645197,-8354987200.0,-14836793981.476933,0.058541124935251695,15.997344712573746,0.025669008493423517,26.571636658474187
2000-10-23,0.3061767220497131,0.3638390004634857,0.3671880066394806,0.3470979928970337,0.3618859946727752,551292000,0.6379882758331729,-0.1713135861217778,0.5117321722339041,0.4706972894310704,0.0550531967598035,0.3627232015132904,0.6492838750282923,0.7875781458616257,0.9321219174563885,0.3842724099113541,0.5724576237037445,0.8489285641521018,0.46333705335855485,0.07774554256500782,0.3779984525662393,28.87132457969166,-0.13843239775239735,-0.1477027027363152,0.009270304983917843,19.499091799296373,13.42018379488107,46.72872685909332,-53.206026312522205,-66.66696336551438,-0.02455401420593256,-7803695200.0,-14469302782.854752,0.05671011964035623,14.611151295824113,0.0200900137424469,26.123018719164342
2000-10-24,0.2836367487907409,0.3370540142059326,0.3727680146694183,0.3359380066394806,0.3694199919700622,804451200,0.6153542567830085,0.2733808021779335,0.5380249521468834,0.3491783830678309,0.0481179589445003,0.3591518014669418,0.6261440088351568,0.777511186003685,0.9294433476030827,0.3756872470558229,0.5572702940587244,0.7614477663885113,0.43426340371370314,0.10707904103889493,0.327008992433548,27.2074106478071,-0.13336698640170097,-0.14483555946939236,0.01146857306769139,20.06031819351459,17.473035745031254,47.11241995202978,-80.49253726005809,-90.90874271705476,-0.03571400046348566,-8608146400.0,-15225001692.314297,0.05576344765890773,15.42618109840857,0.03683000802993769,25.848380060793463
2000-10-25,0.2780011594295501,0.3303569853305816,0.342633992433548,0.329241007566452,0.3404020071029663,663969600,0.6429056396727856,-0.042010295540861,0.4927741104285351,0.38812804978474,0.0409834684192685,0.35714290142059324,0.6026321073373159,0.7674442255496978,0.9269545075297355,0.36744538128759724,0.542630725753683,0.6670898247204391,0.40708705186843874,0.14708427901643834,0.32792417287826536,26.791654094697343,-0.12841274349988197,-0.14155099627549028,0.013138252775608317,15.40716495304198,18.322191648617657,47.53495986337321,-123.15735796226711,-96.20279905830505,-0.020089000463485773,-9272116000.0,-15778320034.657991,0.053745806573583355,14.904273032712581,0.013392984867095947,25.70321336635761
2000-10-26,0.2780011594295501,0.3303569853305816,0.3370540142059326,0.3125,0.3359380066394806,721851200,0.5604209468362613,0.0817128323602127,0.4672877688521931,0.3467052818282865,0.0176394475245929,0.3544642984867096,0.5797991385062535,0.7567299455404282,0.9247139923274517,0.36070203656813987,0.5289356457263861,0.4447768909407804,0.3758370503783226,0.3068972098158648,0.3727680146694183,26.79165409469735,-0.12306782107253228,-0.1378543612348987,0.014786540162366413,10.093178053446666,15.186887066667756,48.09355727617522,-139.15410850045046,-82.60892406430031,-0.02678602933883667,-9272116000.0,-15450234048.733557,0.052355721222742846,14.370579959408964,0.024554014205932617,25.61911695445881
2000-10-27,0.278940200805664,0.3314729928970337,0.342633992433548,0.3191959857940674,0.3370540142059326,744503200,0.6354621871814192,-0.0659651841753423,0.3268277654150103,0.5355884181904075,0.0655334383199329,0.3482142984867096,0.5579706380764643,0.7449888652563095,0.9220521624386311,0.3553876649915751,0.5161961197373955,0.42917701999975927,0.36941965073347094,0.3096622814671826,0.3715626543760299,27.007222998205492,-0.11738869525010504,-0.13376122803793997,0.01637253278783493,13.222080817241602,12.907474607910094,48.41834536685913,-109.39982816295314,-81.52203442566994,-0.0625,-8527612800.0,-15414784310.3139,0.05097868719496845,13.804244599886536,0.02343800663948059,25.594153493903008
2000-10-30,0.2902107238769531,0.344866007566452,0.3560270071029663,0.3348209857940674,0.3415180146694183,639189600,0.6519011929234596,0.0420465248538557,0.4342842270847106,0.3962549123599899,0.0775323979687398,0.34430799782276156,0.5333612700303395,0.7340290451049805,0.9192926773428917,0.3534746363688254,0.5051425641134637,0.4179674729326169,0.3650111511349678,0.3120548293373187,0.3703814012885093,29.683188894027356,-0.11053308615349072,-0.12911559966105013,0.018582513507559406,22.463527505009694,15.259595458565999,48.248753719875154,-38.95190774335073,-68.47845899500078,-0.03906300663948059,-7888423200.0,-15448421991.341957,0.04972036943358579,12.828988153640358,0.024554014205932617,25.63730883188096
2000-10-31,0.2939672768115997,0.3493300080299377,0.3616069853305816,0.34375,0.3526790142059326,885880800,0.6205913148451019,0.0515658555939413,0.4773712312485174,0.3931510362269699,0.0323142102539516,0.3433034986257553,0.5093285044034322,0.7229799246788025,0.9163992622494698,0.35272106757993676,0.495090141140333,0.41360440230414186,0.3625557512044907,0.3115071001048395,0.36922377326273914,30.596487319960637,-0.10354614353479985,-0.12400170843580008,0.02045556490100023,28.62285903803482,21.436155786762054,47.892849290631524,-7.895592620720786,-64.13092946522492,-0.010044991970062311,-7002542400.0,-15780657045.875399,0.04820306542868083,12.125530546952938,0.01785698533058161,25.75715890771596
2000-11-01,0.3080551028251648,0.3660709857940674,0.3727680146694183,0.3470979928970337,0.3470979928970337,575366400,0.5645442305234263,-0.1060891352977473,0.5703842176225343,0.5461318004841729,0.0369691986542635,0.34397309720516206,0.48519343535105386,0.7118415248394012,0.9134723621606827,0.35514832543705144,0.48676632466638037,0.40304996591580144,0.359765550494194,0.3164811350725866,0.3125,34.05566073909496,-0.09555656754712233,-0.11831268025806453,0.022756112710942203,39.85462279053966,30.313669777861406,47.15957910382748,39.54521911014301,-47.82674316815544,0.006695985794067383,-6427176000.0,-15505504290.325981,0.04713006334980958,11.245390003793606,0.025670021772384588,25.954416137074308
2000-11-02,0.3352924883365631,0.3984380066394806,0.4006699919700622,0.376116007566452,0.3772319853305816,590693600,0.4798739704723095,0.1761895170275282,0.54272157893232,0.3602152280444399,0.0957781962168535,0.3499998986721039,0.46473213533560437,0.7004129654169082,0.9103975869715214,0.36301917656476584,0.4810677235033546,0.4040163289863853,0.3599888011813164,0.31596127337624746,0.31370536029338836,40.25569369008929,-0.08562597993894172,-0.11177534019423997,0.02614936025529825,57.24603734826834,41.90783972561429,45.53677590217097,165.2495207005412,-16.304215321814766,0.06026801466941839,-5836482400.0,-15022200141.129297,0.04653334634153268,10.214143861139204,0.03459900617599482,26.176216666287626
2000-11-03,0.3343524932861328,0.3973209857940674,0.4107140004634857,0.391741007566452,0.4107140004634857,515821600,0.6858227150975498,0.3451225803580267,0.5857641976258188,0.3268951099243291,0.069544509071601,0.35491059720516205,0.4469121684630712,0.6883203250169754,0.9074148820340633,0.36925586915191155,0.4756647081672715,0.40425801912363024,0.3600446000695229,0.3158311810154155,0.3171839455604553,40.11551818917586,-0.07695891746505612,-0.10481205564840321,0.027853138183347087,74.0774926257784,57.05938425486215,43.71155240201821,192.67424028359864,-13.636563632694738,0.049106985330581665,-6352304000.0,-15234614333.246515,0.045220948558461295,9.852314771657701,0.01897299289703369,26.401151579166786
2000-11-06,0.3221437036991119,0.3828130066394806,0.4040180146694183,0.3727680146694183,0.4006699919700622,393478400,0.6076894475936095,-0.0203364737348045,0.5576308721060735,0.4503704046377416,0.0243913870888951,0.3568079978227615,0.4278273681799571,0.6756864058971405,0.9045856419205666,0.37172080324056045,0.46967427581063986,0.40332554233373064,0.35976559966802596,0.3162056570023213,0.32279574885463713,38.25242694544068,-0.07044879087288985,-0.09793940269330054,0.027490611820410682,80.55028463874186,70.62460487092956,42.40482896004339,118.3124382152317,-28.408367129265077,0.018974006175994873,-6745782400.0,-15375133541.669365,0.04455566529377266,10.07838356917964,0.03125,26.662381077837424
