Date,fundamental_score,sentiment_score,industry_trend_score,market_risk_factor,black_swan_risk
2000-01-03,0.6105575455327358,-0.08018305669606039,0.4976970273743889,0.3866154879430107,0.03866836003264307
2000-01-04,0.6990655341834127,-0.10032204222439212,0.5527593639370436,0.27236267467071107,0.04706811176696547
2000-01-05,0.6199974098951502,-0.1394579943203214,0.5776670806406743,0.30004030803729476,0.04489410526677733
2000-01-06,0.6292374065874596,-0.22744204176258515,0.5148776126224679,0.5449466778709356,0.09069185655148161
2000-01-07,0.6329535376430508,-0.016743849519723766,0.5808900086241432,0.408297477279098,0.04750937628953422
2000-01-10,0.5963926662278363,0.1584973241371676,0.6254965690401676,0.2493339809373116,0.006134949686410008
2000-01-11,0.6157831319296649,-0.1128616620481054,0.5504329506127482,0.47876382215480884,0.07498704794023374
2000-01-12,0.5393372608456269,-0.14725066508753212,0.5908445653513033,0.29617493172425424,0.06357892567556046
2000-01-13,0.6622866557890469,0.20994284538024066,0.6275971735150547,0.43919271286586253,0.036950992536279405
2000-01-14,0.6478552113037482,0.11226020936403987,0.5974821747748351,0.4948769878291352,0.09218900586439371
2000-01-18,0.5940544748452242,-0.05928821274946973,0.5747099986116959,0.43143130489257386,0.05541295120110256
2000-01-19,0.5642397514427953,0.12834465876624299,0.5930427266948243,0.22432766192007506,0.0006106484500279508
2000-01-20,0.5951750259099968,-0.3301804458469349,0.5312093020212344,0.41898849398699106,0.05740164551887439
2000-01-21,0.6124320121714599,-0.03577680467988369,0.539535921958336,0.45658826102851896,0.00406974579547651
2000-01-24,0.5798278639408696,-0.047325209682395994,0.6044070157366032,0.5712894801184398,0.017310990161836317
2000-01-25,0.552802705290696,-0.3165021446339678,0.6115094861935184,0.3567375228928994,0.0421056629266138
2000-01-26,0.6036479510948499,0.5819224226454149,0.6286024109452337,0.216776391590901,0.016214578771132526
2000-01-27,0.6124077399188603,-0.11724849039187434,0.5820915304986326,0.3800758623719317,0.017848208592664973
2000-01-28,0.6126841320756935,0.035215613111730985,0.5104935247105433,0.3213281474216035,0.03114234663391996
2000-01-31,0.6352839195534263,-0.2086143851938069,0.5576034914261402,0.38505903036557215,0.055636693038123235
2000-02-01,0.5409141999402399,0.09562718180148222,0.5623456496048655,0.44684971691900205,0.05426774148892824
2000-02-02,0.6125193261485654,0.029101452204044878,0.5750679459346997,0.3548944934914482,0.09476338706627198
2000-02-03,0.5973421579294993,0.0020578444716002797,0.5905505092924594,0.47600445524117996,0.058762373824000846
2000-02-04,0.5718184947506156,-0.4359900489312296,0.5904100553101259,0.4116399959189905,0.014837228242171674
2000-02-07,0.5610109241401597,-0.1721317214871414,0.6621312947756848,0.3873411398044204,0.025989724073077203
2000-02-08,0.6508101135852744,-0.46363171862531516,0.6264381562465845,0.6090559267162841,0.052753265629587036
2000-02-09,0.6770354636075195,-0.065948866252229,0.583114011847307,0.3410415874720927,0.037273892415421055
2000-02-10,0.5930872740370395,-0.005659277740565546,0.6211942369467738,0.4387149676988058,0.030792239156888435
2000-02-11,0.5763774651529117,0.1174499622566694,0.6680730674266003,0.4209440231793652,0.025436941464127463
2000-02-14,0.6900174635549283,0.022510134587561348,0.5511752323763044,0.4555141237386536,0.025472795864140665
2000-02-15,0.5875512575111125,0.016482313911613828,0.6348150487651251,0.485131121179284,0.06812270352916497
2000-02-16,0.5670671605695358,-0.4287049290708139,0.5875485147508887,0.44927913605720815,0.08999277844606318
2000-02-17,0.5883895328570506,-0.09704874711261777,0.6760844679596766,0.5057350104356648,0.016302971111160226
2000-02-18,0.6021926118846567,0.21656804819550204,0.5782461147569814,0.42061353133781515,0.04927620158531868
2000-02-22,0.6004404034976095,-0.047369087401863824,0.6085793926250894,0.292295518916728,0.03750563421256606
2000-02-23,0.5177391862581107,-0.05753657210011354,0.6404874853302643,0.28817557735137345,0.05548243414741882
2000-02-24,0.5967344731118261,0.04008551761217435,0.5882314424150776,0.3188622829501384,0.04418889587896355
2000-02-25,0.5524831571698615,-0.15643837966159532,0.6645146252700859,0.41665410948557496,0.07498618477714941
2000-02-28,0.5702667461491339,-0.11579974675417071,0.5392099174504456,0.3261432433628497,0.09891931320448195
2000-02-29,0.5846275375660589,0.1949746169422192,0.6342750325525182,0.4568821894613523,0.04006190683824558
2000-03-01,0.594393979164509,0.16293243812010152,0.683654089018178,0.30225585765090374,0.08652386353209827
2000-03-02,0.6296867535222497,0.18986003116947558,0.6646064461049755,0.315809016962868,0.05829111295551628
2000-03-03,0.5571376421665214,-0.08109460998321505,0.6994594553067601,0.4305539840588537,0.06360532202688378
2000-03-06,0.5173427738005019,-0.07809601288995091,0.5629813584242203,0.5735144327847936,0.06359724316465805
2000-03-07,0.7595985031462149,0.2983117828276551,0.5560810919763416,0.35349383347775576,0.09142411454930505
2000-03-08,0.6164060783576223,-0.41284169253653435,0.7459137818554781,0.5053562683306336,0.08333891352619416
2000-03-09,0.5023219322642752,0.04042079187854907,0.5883663987675068,0.5608612132113922,0.03077870756267377
2000-03-10,0.6543411585726356,0.06975532073728682,0.5776678064817338,0.4071315402473436,0.07966460791967737
2000-03-13,0.6185719244759279,0.057516414948837725,0.5839885548916244,0.39757423292217486,0.09523577435575253
2000-03-14,0.6345939300234587,-0.18811993403607846,0.5406447383105396,0.5526535938670343,0.05482441529197638
2000-03-15,0.6448890729235619,0.3025313277598431,0.596484806994093,0.2547460633284421,0.0185381915343668
2000-03-16,0.6295291236506887,-0.0638849920824081,0.6174237467056646,0.34262722597233264,0.023819864243933744
2000-03-17,0.5930406535299134,0.08213621149152997,0.5998320155869823,0.6445610724056704,0.03857522995554757
2000-03-20,0.5576919555523214,-0.11944299618034178,0.5677943998334997,0.4364451458816921,0.023482395762296927
2000-03-21,0.5493752140748869,-0.09680286593449137,0.5331126570658993,0.19075859911436024,0.07623528368644111
2000-03-22,0.5181975492274092,-0.12087273771378713,0.5974996202582068,0.3957517527081057,0.06136193546723198
2000-03-23,0.6038650170296197,-0.13158552037164725,0.6069678852959157,0.31677240286967556,0.08230637159044132
2000-03-24,0.5789483273041596,0.04325655820209839,0.5711250175370073,0.5299013626379147,0.08537863247574645
2000-03-27,0.6343432748977224,0.05938288221572229,0.5458029270770229,0.474707416176922,0.00843738495949089
2000-03-28,0.5300391032808536,0.018613936938628416,0.5518989273706721,0.23393653031083625,0.04810535487253839
2000-03-29,0.5989963221489969,-0.06797687166973343,0.5033911348055076,0.49826648896052217,0.025974602461348775
2000-03-30,0.5807342048610025,0.05656531478659758,0.6212530757624866,0.3245863193844409,0.09763441421639982
2000-03-31,0.6118922408569992,-0.35435528254624993,0.6232764066879858,0.39741013635704814,0.05196331915416883
2000-04-03,0.5849368799948441,-0.13050333601860717,0.6567312953811955,0.5244486323286712,0.09903574762728826
2000-04-04,0.5634271222425385,-0.036541853178003236,0.6136972436821169,0.40261595557522567,0.008122751913309068
2000-04-05,0.5046628668132194,-0.3522773651376928,0.6287303650682459,0.4079484434614905,0.05953377477561426
2000-04-06,0.5942298017395828,-0.16465446462336364,0.6719310014462799,0.44547369787956326,0.03193947118101094
