Date,fundamental_score,sentiment_score,industry_trend_score,market_risk_factor,black_swan_risk
2000-01-03,0.6253144729905759,-0.16105618639873698,0.5379298095717795,0.2827025972569184,0.020926436053736088
2000-01-04,0.5146435512275351,-0.49090401874000894,0.4923120655437883,0.44892098676343284,0.07967587650001223
2000-01-05,0.6102940775388613,0.2563300616339676,0.5546956324754295,0.3869892117188083,0.09204916811503917
2000-01-06,0.6337080976058155,-0.14288283001042798,0.6249618318122113,0.46855738460783186,0.046323658737725454
2000-01-07,0.6156060180029265,0.4354999825577772,0.5081087617404216,0.416009350586467,0.08228181572518599
2000-01-10,0.6728913209991938,-0.16892588285954158,0.5312254437573393,0.2698138318012241,0.037100507636419755
2000-01-11,0.575410233380528,-0.22609164083613328,0.5507277607159868,0.39218524236817526,0.09830161446903173
2000-01-12,0.5392689813686667,-0.041347482164833464,0.6187342935986306,0.5038403554750719,0.0527149199925335
2000-01-13,0.4517976789508874,0.010501275653295694,0.5829677721969002,0.5447778558828299,0.07835562107931165
2000-01-14,0.6349050988682265,0.17601016503188416,0.5718954103306474,0.274136406272721,0.048344968418561486
2000-01-18,0.6313747672133941,0.0810059275570983,0.4881781460949108,0.5012231997981442,0.06290363039699191
2000-01-19,0.6069382871112465,0.021905275250217876,0.5374281343552193,0.6418480515364468,0.09443191755709222
2000-01-20,0.6586156212556215,0.07066975772928717,0.5969703322547381,0.41166732418383456,0.07097940164803589
2000-01-21,0.5808692769334055,-0.11467665333586984,0.6352946885809553,0.31510588968218534,0.0456147040920094
2000-01-24,0.6936635031946193,-0.036512184423728555,0.5311755289284923,0.4976588913270169,0.053978538145901644
2000-01-25,0.5449155398937708,-0.16885594121250455,0.5533085759968953,0.4166085503246381,0.006279504215219223
2000-01-26,0.7331967602879113,-0.020253262701114518,0.5809678389778795,0.37882073807153016,0.06935915519853424
2000-01-27,0.5798990345762317,-0.17928668549913618,0.5714430791925466,0.29130687909754893,0.02303871153497943
2000-01-28,0.5538947088199194,0.30040050910889593,0.5729334747398271,0.3912135189955429,0.09147797489892155
2000-01-31,0.5117088914210439,-0.2454739351780446,0.5715850457747872,0.5725183167452885,0.013832704899938953
2000-02-01,0.5973839957836551,0.1952138210144805,0.5692121242144431,0.3541672906773883,0.04696027495264318
2000-02-02,0.6530246554586868,0.02001294190883486,0.5425360270596208,0.4642932582909681,0.02641204069933282
2000-02-03,0.4522701678422203,0.006703481804499808,0.5463983939564203,0.437593201429633,0.050666497138934355
2000-02-04,0.5683425886888523,-0.23578760716138217,0.5649207881418268,0.4441938281610708,0.06719363269723304
2000-02-07,0.5877622124298912,-0.04534110091935552,0.5481747891587,0.3435369923678741,0.07627555200230185
2000-02-08,0.5496530975775236,-0.15587969660509865,0.5560713324754104,0.48109209520626817,0.05167938258246712
2000-02-09,0.5600972023381878,0.09535847125181685,0.5772631155916336,0.47564870437283746,0.09764283959531712
2000-02-10,0.6124960429104184,0.12258234953082131,0.5564781010307371,0.45948709636777485,0.09615216855690534
2000-02-11,0.5859001384358911,0.3447763542869269,0.6490169447573779,0.5512395963763175,0.011166733134093066
2000-02-14,0.5748657842180487,-0.09423784408785678,0.5486088775636092,0.30074673528749396,0.0014363914343933249
2000-02-15,0.5945468936142378,-0.02180138900929493,0.48735365180410295,0.42914112438723095,0.0893959356832645
2000-02-16,0.5874290188638013,0.17651516048218174,0.6390414764760185,0.47771092211095084,0.03832325482492782
2000-02-17,0.6327266260146784,-0.02845634100777449,0.5325434948661196,0.2194159332359395,0.09243320313369219
2000-02-18,0.5028637099632453,-0.15826327571645057,0.5690501708617219,0.38168563803123723,0.005363055546496687
2000-02-22,0.6031811290708188,0.09429264581259195,0.576448201637538,0.37344712293917837,0.09433722707093273
2000-02-23,0.6099526724239702,0.02923423186613304,0.6344540724355624,0.41935956457218504,0.09178100793647158
