Date,fundamental_score,sentiment_score,industry_trend_score,market_risk_factor,black_swan_risk
2000-01-03,0.6823903442717387,0.04448764777681728,0.5965359522912623,0.509066777757105,0.04823925474182189
2000-01-04,0.6005869576507167,0.3541039996192313,0.5869268905929372,0.35410181179048833,0.04607418707768629
2000-01-05,0.5225941817748598,-0.2925715770124351,0.6547644886371536,0.3486248220440154,0.012221027670350727
2000-01-06,0.6346971682956315,-0.18841489653775748,0.5547392790822034,0.37408147571829414,0.057236645065001125
2000-01-07,0.6022181353776865,-0.1341927511993319,0.6112151465135109,0.434044509146515,0.07987811527042216
2000-01-10,0.6449085927108744,0.014801574119109552,0.7006203982617715,0.40712339370517364,0.058760432776573605
2000-01-11,0.6426711019773341,0.11001314813874859,0.5513869255060313,0.3242364024184164,0.06531469660394795
2000-01-12,0.611024520865353,0.047381429036247494,0.6102538084134893,0.2953937859080068,0.020832995944694368
2000-01-13,0.548049128948026,-0.12063397605208365,0.5180249174861452,0.31828439655944685,0.06061394646424017
2000-01-14,0.6829266207037452,0.09911326466434091,0.5443369180839406,0.2597735053421911,0.031301906832382355
2000-01-18,0.5917209425014646,-0.16654352735956435,0.5377350915223005,0.37669256459777356,0.016502728728498627
2000-01-19,0.6472552948607355,0.12986780946904528,0.6224619699002393,0.4735412351987321,0.07975648900658155
2000-01-20,0.6704845379839224,-0.024397909994234204,0.6796681393957322,0.26041989038926805,0.05158756452222987
2000-01-21,0.555886584101005,0.08264532760781154,0.7051120428494316,0.46593504261949076,0.0115453915871518
2000-01-24,0.5416540859340998,0.11893796924561545,0.5406608149405843,0.3952024219810112,0.09872564014194057
2000-01-25,0.5974057208782773,-0.13224530190002232,0.589062348635633,0.35798574367829994,0.08977876645215616
2000-01-26,0.5568086977649116,0.08075122465512946,0.5417778262281744,0.4625381224672964,0.04653129629768522
2000-01-27,0.5883543507633188,-0.1734323696183701,0.5598700946035747,0.5382006792137339,0.012980147514723884
2000-01-28,0.7105001498560635,-0.31374003893824165,0.5928573220369748,0.4560758778596304,0.023299313481206986
2000-01-31,0.4954968360370047,-0.38172019663038337,0.5788394463664244,0.446789438242811,0.01620447884935706
2000-02-01,0.5180927990432866,-0.10604667036132874,0.5064130929682911,0.30304356686446177,0.05190836308566197
2000-02-02,0.5251159256881232,0.196806376453034,0.5819414081535526,0.5175357611347607,0.003969623858151606
2000-02-03,0.6364361620073111,0.06182172340266406,0.5194579420138281,0.35990171883199834,0.04574163039581676
2000-02-04,0.6203924591428672,0.03568313173735871,0.540466112723292,0.2812973475181522,0.053037063647841165
2000-02-07,0.6354617279704993,-0.1283624700380871,0.6703597726639482,0.4489626208402656,0.02223950842877095
2000-02-08,0.6494155421430089,0.04180091291965049,0.7204044104772297,0.3482957648447438,0.03910451025786258
2000-02-09,0.5399472585808892,0.12530702795482504,0.5389424410214168,0.3254918780222261,0.07251267964450385
2000-02-10,0.6398285616918331,-0.04828806139172162,0.5791868233160155,0.3336631716379156,0.09538382856985779
2000-02-11,0.5969558544933711,0.41873906525438315,0.5021504931573983,0.4623534654605898,0.051633255117151694
2000-02-14,0.5926843397471885,0.301558387603681,0.548399915655057,0.38229746069074133,0.03723259275012432
2000-02-15,0.5240650921468046,0.15671339968975947,0.6669680321706727,0.3469595959135097,0.0045732221684903545
2000-02-16,0.6559377779654602,-0.08009792125531406,0.5929506678161972,0.2684998007875009,0.019371700989551068
2000-02-17,0.5806387981786575,0.12721104550762175,0.7138171612993924,0.24367104578169607,0.0012850421182525884
2000-02-18,0.5937008349834799,-0.1485830725859008,0.6922619679067704,0.29791942923663184,0.024852860602126183
2000-02-22,0.5464173498980569,-0.1554108009766657,0.6685349346118004,0.29033692625282365,0.014674446806169928
2000-02-23,0.6422824260536333,-0.0159526584759163,0.6437879648539482,0.5693915780111223,0.035165410308673865
2000-02-24,0.5826443982768188,0.08777478362020241,0.5806855634017989,0.3990638702261027,0.08123370567116488
2000-02-25,0.64810156039022,0.21133096871869164,0.5550874595470277,0.3584366905635211,0.06410792026656396
2000-02-28,0.5857346649059171,-0.15987004440071934,0.5878192082796235,0.31295573086275064,0.09123100248582972
2000-02-29,0.4899889129934684,0.29998610440343804,0.5780297295404542,0.3818183513484949,0.05393397138843288
2000-03-01,0.5673762691955442,-0.09834413263253904,0.5021395126938137,0.29923716615648066,0.051795966169238754
2000-03-02,0.6336292964435926,0.26179053588998136,0.48212231407069034,0.4525058399748956,0.05635457227090847
2000-03-03,0.5929270240170877,-0.038115062112654266,0.5442666132953697,0.4928415285291997,0.017473180697729407
2000-03-06,0.6199175571585501,0.1664726786978055,0.5851967566316204,0.5032179106674308,0.06776089699153563
2000-03-07,0.5122073551808957,0.006679069127180805,0.5889129923596568,0.36184930219746825,0.014512931808137508
2000-03-08,0.6360038186752085,-0.26866796177267527,0.6728610540547265,0.49002171469277434,0.03510554040725581
2000-03-09,0.616126712270164,-0.13297434468403063,0.5698080779456005,0.34286148169700836,0.002723810246443237
2000-03-10,0.5930727159574556,0.31357962756332247,0.5821852076024336,0.3910076040116622,0.09675698337678458
2000-03-13,0.5093750926234246,-0.111268673407238,0.5694436492433406,0.4892366957802131,0.06427475871047887
2000-03-14,0.5951660154550211,0.17693408626294604,0.6706922820668036,0.47145037720606137,0.002642810624960501
2000-03-15,0.60041271604348,-0.17656519108419858,0.5797695331259723,0.4242794741086478,0.061843315575144386
2000-03-16,0.6347144343983914,-0.045538087310785874,0.6427738757681738,0.355352956964757,0.07388439342690821
2000-03-17,0.552870246135939,-0.13415933297056878,0.6061185565180549,0.39292222868785465,0.044096505401823555
2000-03-20,0.5132605485053866,0.2703882573839036,0.5705452347543002,0.47375206315635376,0.018853723158869663
2000-03-21,0.5797784348309698,0.023901005472867696,0.6586204137071103,0.38668207388563386,0.053719839074603426
2000-03-22,0.6332601502119487,0.1999414830134073,0.5921489389099397,0.24157403998212107,0.01998847163858543
2000-03-23,0.5511131449561708,0.04648844452547416,0.6714838055083356,0.19566975911561146,0.01252610925023976
2000-03-24,0.568724309128769,0.10854532066878193,0.5674170599946595,0.24279261429445384,0.002949466715499449
2000-03-27,0.5398327246370478,-0.23164195873040058,0.5876072419056365,0.2718343793109146,0.002373535127131454
