Date,Adj Close,Close,High,Low,Open,Volume,fundamental_score,sentiment_score,industry_trend_score,market_risk_factor,black_swan_risk,SMA_10,SMA_30,SMA_50,SMA_200,EMA_10,EMA_30,BB_UPPER,BB_MIDDLE,BB_LOWER,SAR,RSI,MACD,MACD_signal,MACD_hist,STOCH_k,STOCH_d,ADX,CCI,WILLR,MOM,OBV,AD,ATR,NATR,TRANGE,HT_DCPERIOD
2000-10-16,15.414737701416016,25.1875,26.90625,24.78125,26.75,119759000,0.5779595424651123,-0.0961427193915543,0.5739882239715777,0.3721037459945993,0.0811566310674812,27.296875,30.751041666666666,32.725,40.1753125,27.467754931237153,30.10476838049267,33.3817037832857,29.1984375,25.0151712167143,28.67771785345774,19.789612514913507,-1.8914005282816575,-1.7227036524933366,-0.16869687578832093,9.433788299079586,12.92590432760337,36.90036443313195,-143.4992904104035,-94.19642857142857,-4.375,-1440780600.0,-1423318382.0001433,1.296131707968397,5.145932339328623,2.125,31.89785237171155
2000-10-17,15.433862686157227,25.21875,26.21875,25.125,25.9375,81276600,0.5321683818768497,-0.3574680177250608,0.5027284405172736,0.4403902959863178,0.0863815213177041,26.990625,30.422916666666666,32.529375,40.01,27.058844943739487,29.789541388202817,33.07195335473281,28.834375,24.59679664526719,28.0542829969045,20.11737583362343,-1.9561761305685685,-1.769398148108383,-0.18677798246018562,8.242784077174965,10.765192655377971,38.25317924025971,-143.37159576862484,-92.89340101522843,-3.0625,-1359504000.0,-1490661850.5715718,1.28167587168494,5.0822339397668,1.09375,30.64562483847378
2000-10-18,15.835488319396973,25.875,26.625,24.21875,24.8125,110536400,0.543475731783431,-0.1286183575285196,0.517821114469618,0.3522818232567056,0.0404552930668158,26.80625,30.128125,32.305625,39.8578125,26.843600408514124,29.53699033089941,32.663418530194996,28.521875,24.380331469805004,27.530597717399782,26.87507915116249,-1.932283213493431,-1.8019751611853925,-0.13030805230803844,12.879441917716301,10.18533809799027,39.885252268100224,-126.72933236924555,-74.27184466019418,-1.84375,-1248967600.0,-1449031258.3637795,1.3620025951360155,5.2637781454532,2.40625,29.69684813167124
2000-10-19,18.933727264404297,30.9375,31.09375,29.0,29.21875,256993200,0.6496498092724474,0.1344575946912316,0.5625998533744095,0.4858667767796811,0.036115239816268,27.13125,29.991666666666667,32.181875,39.72796875,27.587945788784282,29.62734579342203,32.433244317059376,28.4640625,24.494880682940625,24.21875,57.05588609091308,-1.487697216201017,-1.7391195721885173,0.2514223559875004,43.52067568395006,21.547633892947093,37.13164663717256,177.24268177525954,-2.2727272727272725,3.25,-991974400.0,-1230395252.3936303,1.6374845526263002,5.292879362024404,5.21875,29.323673448762417
2000-10-20,19.947351455688477,32.59375,33.0625,30.5625,30.65625,160378600,0.5532009433511552,-0.0610465595409216,0.5009916061033014,0.4278742990402493,0.0161697620045457,27.6125,29.922916666666666,32.1075,39.6159375,28.498092009005322,29.818726709975447,32.65467070205948,28.5125,24.370329297940525,24.21875,62.5078319201403,-0.9902985320978317,-1.5893553641703801,0.5990568320725485,72.71835823672937,43.039491946131896,35.669335421476475,237.80487804878027,-5.300353356890459,4.8125,-831595800.0,-1130158627.3936303,1.6990927988672788,5.2129405142620255,2.5,29.400007394814644
2000-10-23,19.01022720336914,31.0625,33.125,30.34375,32.3125,185170400,0.6169343294941212,0.2483397415710125,0.5049518041239601,0.4510522814537613,0.0530590070009261,28.009375,29.811458333333334,32.004375,39.49265625,28.96434800736799,29.89897014804155,32.72527380723696,28.534375,24.343476192763045,24.5725,55.49337692207651,-0.7114642521640206,-1.4137771417691083,0.7023128896050876,89.7563415445134,68.66512515506426,34.15943467718724,163.71595801286728,-23.157894736842106,3.96875,-1016766200.0,-1219622977.9554281,1.7763897418053303,5.718759732170077,2.78125,29.48202099488263
2000-10-24,18.818979263305664,30.75,31.46875,30.09375,31.3125,94427400,0.5926896371297806,-0.261746722384592,0.5042201503131123,0.5310895516449776,0.0567353113883648,28.35625,29.701041666666665,31.8975,39.36578125,29.289012006028358,29.953875299780805,32.623350956981554,28.5046875,24.386024043018445,25.08565,54.157679316914894,-0.5098252664362342,-1.2329867667025334,0.7231615002662992,81.62502841320027,81.36657606481434,32.577706679059204,101.20516265624346,-26.666666666666664,3.46875,-1111193600.0,-1223915132.5008826,1.7477190459620924,5.683639173860463,1.375,29.42913969447958
2000-10-25,18.74247932434082,30.625,31.71875,30.21875,30.96875,167603800,0.6050805814974867,0.3060188541113024,0.4408445695265681,0.4124513078662795,0.053625724046837,28.63125,29.584375,31.79375,39.24546875,29.5319189140232,29.99717366753688,32.6685554921444,28.5203125,24.372069507855596,25.568011000000002,53.60191333467203,-0.35600753953912445,-1.0575909212698515,0.7015833817307271,74.03508771929826,81.80548589233729,31.254173969311573,84.7188722731414,-28.07017543859649,2.75,-1278797400.0,-1300733540.8342159,1.7300248283933715,5.649060664141621,1.5,30.082480873648876
2000-10-26,19.717851638793945,32.21875,32.53125,30.40625,30.5,114826600,0.6753704559701285,0.3174771607912534,0.4463133833069831,0.3944007286428193,0.0255814727653907,29.134375,29.561458333333334,31.728125,39.14203125,30.020433656928073,30.140501172857082,32.95811042888757,28.5984375,24.238764571112426,26.021430340000002,59.332212869609954,-0.10430125733153872,-0.866932988482189,0.7626317311506503,78.36257309941523,78.00756307730455,30.48453766405189,92.93728743523717,-10.175438596491228,5.03125,-1163970800.0,-1219679470.2459805,1.7582373406509877,5.457186702311504,2.125,29.83613228332137
2000-10-27,20.71234703063965,33.84375,34.59375,32.3125,32.34375,124292400,0.5860471731600642,-0.1801989027649974,0.5029526590262877,0.4267885544330699,0.0578753882454293,29.83125,29.619791666666668,31.689375,39.04171875,30.71558208294115,30.379420452027592,33.67035545857081,28.7828125,23.895269541429187,26.4476445196,64.18863055675948,0.2237227672736246,-0.6488018373310263,0.8725246046046509,84.84182343408725,79.07982808426688,30.734394819965598,121.29574085182966,-7.228915662650603,6.96875,-1039678400.0,-1177113579.8350215,1.8022918163187742,5.325331313222602,2.375,29.032141301335482
