Date,fundamental_score,sentiment_score,industry_trend_score,market_risk_factor,black_swan_risk
2000-01-03,0.6705654880876588,0.05909699297654717,0.4794770860590992,0.542009389703924,0.06272575425588016
2000-01-04,0.7062736007412062,0.04887344072013053,0.4828777327514747,0.3475363835858727,0.008534399759892442
2000-01-05,0.6004194504449832,-0.019577363950651273,0.5158426357582586,0.3389841757320915,0.02061378651624517
2000-01-06,0.611141885443664,0.15144129643430382,0.5483843261663756,0.42631377666693493,0.013684812185583274
2000-01-07,0.6636401489841413,0.10750764404330544,0.5845209338963994,0.45767967739077964,0.0489021724113254
2000-01-10,0.6041581294899416,0.18589167109241758,0.6651977640630891,0.20061619324463476,0.07803692611276314
2000-01-11,0.5935472215241552,-0.037957886872798455,0.5350034838730688,0.26770513810309027,0.006441451463287506
2000-01-12,0.5588520549782958,0.27250212245477007,0.5919444583435243,0.5425725921473492,0.013875395218177867
2000-01-13,0.6466567728957192,0.1948989186980217,0.543529788463639,0.4780940529648614,0.0671133650948642
2000-01-14,0.7031989995495471,-0.14890849783928078,0.6532927865383621,0.49321244010214776,0.05368253666252381
2000-01-18,0.5102535156274491,-0.1677866837539601,0.6379234914882647,0.34488651311707935,0.0726459136107439
2000-01-19,0.6035634357288749,0.09185459836120154,0.5678494720356344,0.48534608067825225,0.04341847169323898
2000-01-20,0.6240921283731636,-0.20099103488018133,0.615450792988728,0.38682052631178543,0.07665339377989629
2000-01-21,0.6331375950499952,0.0053276176886693,0.5426414624025531,0.3151068750523033,0.012026158010201926
2000-01-24,0.66990336510613,0.035058708588742944,0.6422958434871912,0.4394383826979827,0.06639979913941094
2000-01-25,0.6258408457899682,0.11392712111965542,0.590147212457927,0.5568536170517839,0.07088240624624063
2000-01-26,0.5314031785297024,0.07716825317291648,0.5858563887591577,0.5119739908176846,0.04603102170487501
2000-01-27,0.6571841281854123,0.0038274058518247066,0.5594473226161251,0.524364244237518,0.05406849210757761
2000-01-28,0.5501376594140126,0.036190045488163174,0.523185274605646,0.4507104582003159,0.08948792491658493
2000-01-31,0.5383761980021516,-0.0918385640197156,0.5702038969214611,0.572663302070906,0.07237289140147368
2000-02-01,0.5936506639935027,-0.08367774858972486,0.5477201768442738,0.4829378297435988,0.032478269889232025
2000-02-02,0.6599514480991362,-0.5094052564370862,0.5440195594668846,0.30393798909443964,0.01883304455315753
2000-02-03,0.5486426106680234,0.5636259354638161,0.6497203741434623,0.42067008062892847,0.037721791463150856
2000-02-04,0.5591827147619532,0.14373912054682852,0.5643497419577023,0.2410832763327495,0.014484057214166214
2000-02-07,0.621179638935107,0.2235387075485643,0.5791649386641557,0.4561968633516487,0.04172616906152016
2000-02-08,0.6229155881630596,-0.04416044830121912,0.6561914298647673,0.3429731889866223,0.05982858391135646
2000-02-09,0.567997873263819,-0.1351053282608315,0.6392506930991801,0.4162923915500363,0.09048192423688775
2000-02-10,0.628917978111912,0.31889250836019367,0.5850938988042477,0.19509115515908745,0.07814299678082177
2000-02-11,0.5252006130201092,-0.1391103707975299,0.6395424898124089,0.41822482890596174,0.07417069245114118
2000-02-14,0.6184713713153364,0.29629378903118087,0.574329920077213,0.41750749881449123,0.05109405798740401
2000-02-15,0.6402746490655337,0.21622551332343556,0.6242773655754562,0.5223917388259396,0.05132501917766144
2000-02-16,0.6042416829324199,0.2206860493327504,0.609219842975456,0.4713961309532061,0.029570636966421916
2000-02-17,0.5877940545438052,-0.041522402366023815,0.6144729538051399,0.5780029254093387,0.04083970377664689
2000-02-18,0.6302506002176583,0.2525373083230633,0.5600952712253499,0.1536841395989121,0.05693009953393277
2000-02-22,0.5085330866280492,0.1168348391637266,0.6287614891608049,0.3571546041604117,0.08312258575112207
2000-02-23,0.4629736070613424,-0.10423477854275508,0.5513747926383996,0.32881829101484755,0.0042175654711865684
2000-02-24,0.5912768299712707,0.13401479445728157,0.6069998526737437,0.5526170907824917,0.040112866748617276
2000-02-25,0.5868309962184602,0.16923197630799047,0.6740267950000558,0.604564039963136,0.09958768027657906
2000-02-28,0.6210426765152456,-0.1484281175125052,0.5603038477764033,0.3928947642637993,0.013300677433344222
2000-02-29,0.6025380308641057,0.14431258301040067,0.5822900781337522,0.4274076524660049,0.003992582589880544
2000-03-01,0.6455550684102529,-0.31314016422490987,0.5757510417268511,0.4842668425529728,0.03342306021268237
2000-03-02,0.5762256314014788,0.32182968498461745,0.5981092463562123,0.39048537692068597,0.03099415104423139
2000-03-03,0.6136159494699673,0.057568979055278115,0.5406965309754113,0.5296349847632573,0.04161882947243237
2000-03-06,0.5985580270220536,0.11121601638853865,0.591527667863338,0.4658335390240481,0.03955129467152464
2000-03-07,0.5612875213151708,0.09239946251334658,0.6775422038038578,0.4755722655778953,0.0025512262953673592
2000-03-08,0.5629358712905721,-0.3055505274686237,0.5972276627820786,0.1553911534703809,0.05631317399104279
2000-03-09,0.5890973477144411,0.09082032681495647,0.6967782687771211,0.40358882439117694,0.05548359383265666
