Date,Adj Close,Close,High,Low,Open,Volume,fundamental_score,sentiment_score,industry_trend_score,market_risk_factor,black_swan_risk,SMA_10,SMA_30,SMA_50,SMA_200,EMA_10,EMA_30,BB_UPPER,BB_MIDDLE,BB_LOWER,SAR,RSI,MACD,MACD_signal,MACD_hist,STOCH_k,STOCH_d,ADX,CCI,WILLR,MOM,OBV,AD,ATR,NATR,TRANGE,HT_DCPERIOD
2000-10-16,12.006973266601562,22.59375,23.03125,22.28125,23.0,16535600,0.6583538481019633,0.1321104722256305,0.5000796638977404,0.5346195577558978,0.0388055215168441,24.753125,26.423177083333332,26.4653125,24.9671875,24.2846969154765,25.639937832370602,29.09300293998968,25.8171875,22.541372060010318,25.821912494400003,32.95383577914192,-0.9730122164254063,-0.4957459862726211,-0.47726623015278513,12.209349702567366,11.687129882101914,27.565063233809433,-126.28847976849772,-89.47368421052632,-3.9375,-114340600.0,-45454163.61317481,1.0826575228263653,4.7918451909327375,1.0,19.94758380338603
2000-10-17,11.359292984008789,21.375,22.5625,21.1875,22.5625,16354400,0.6709458643322972,0.3020493482280701,0.4146054203478911,0.5455402982955594,0.0150090045603011,24.18125,26.244010416666665,26.3690625,24.95296875,23.75566111266259,25.364780552862822,29.226871567522196,25.5140625,21.801253432477807,25.442846244960002,28.90566279336952,-1.1546525240102525,-0.6275272938201474,-0.5271252301901052,11.84488026593298,12.542700696073885,30.126440384304065,-132.73525235575082,-96.96969696969697,-5.71875,-130695000.0,-57348272.704083905,1.1057712711959107,5.1731989295715115,1.40625,21.401493274732584
2000-10-18,11.209830284118652,21.09375,21.6875,20.125,20.75,17018400,0.5907477982113895,-0.2706656384037368,0.507474329459565,0.5397249332879486,0.0754129305195621,23.653125,26.053385416666668,26.2715625,24.94453125,23.271677273996666,25.089230194613606,29.342575142987332,25.2234375,21.104299857012666,24.932204695564803,28.049338435369346,-1.3062407704199153,-0.7632699891401009,-0.5429707812798144,8.972895928431402,11.009041965643897,32.8662959288653,-132.97653355290248,-86.63793103448276,-5.28125,-147713400.0,-53263856.704083905,1.1383947518247741,5.3968343790211515,1.5625,23.17927383318117
2000-10-19,11.708043098449707,22.03125,22.46875,21.40625,21.4375,11030400,0.6682919466040024,0.2738361153198216,0.5867647838196313,0.3408955727581579,0.0162693020413438,23.1625,25.881510416666668,26.1815625,24.93953125,23.04614504236091,24.891941149799823,29.298800704847828,25.0,20.701199295152172,24.25919603818573,34.9654635810001,-1.3353342310494796,-0.8776828375219766,-0.45765139352750295,14.228491814698794,11.682089336354373,34.22223101330887,-81.94278110445767,-73.70689655172414,-4.90625,-136683000.0,-51317315.52761332,1.1552951266944331,5.243892773648491,1.375,24.617882219488624
2000-10-20,11.625003814697266,21.875,22.34375,21.75,22.0625,8862200,0.5766962147353991,-0.0229834450952954,0.602354988498301,0.4774227827805637,0.0300341281776716,22.76875,25.678385416666668,26.0846875,24.92390625,22.833209580113472,24.697299785296607,29.062297657157703,24.71875,20.375202342842297,23.68040859283973,34.37244015550041,-1.3553751562601164,-0.9732213012696046,-0.3821538549905118,21.264367816092037,14.821918519740725,35.48131359172076,-71.2579710144927,-75.86206896551725,-3.9375,-145545200.0,-56448062.896034375,1.1151847605019736,5.0979874765804505,0.59375,25.187235929006444
2000-10-23,11.625003814697266,21.875,21.96875,21.34375,21.78125,7581000,0.6344291555362233,-0.0425920527799248,0.4905964642548184,0.3947740343576301,0.073100087551866,22.428125,25.46484375,25.9815625,24.9115625,22.658989656456477,24.515215928180698,28.752626012065022,24.4375,20.122373987934978,23.182651389842167,34.37244015550041,-1.3556308651144846,-1.0497032140385807,-0.3059276510759039,24.856321839080547,20.11639382329044,36.843743716568945,-73.64990689013031,-75.86206896551725,-3.40625,-145545200.0,-51141362.896034375,1.0801715633232611,4.9379271466206225,0.625,25.327948825850207
2000-10-24,11.824287414550781,22.25,22.6875,21.71875,21.90625,8341200,0.6481557527906495,0.589139121668988,0.4697952430717926,0.3281230421768082,0.0314051827837955,22.21875,25.256510416666668,25.8765625,24.9053125,22.584627900737118,24.369072965072267,28.46398225346274,24.2046875,19.94539274653726,22.754580195264264,37.33090615263498,-1.3104678921073472,-1.101856149652334,-0.20861174245501313,26.3021642331988,24.140951296123777,37.04111651463953,-47.73267374751444,-69.36936936936937,-2.09375,-137204000.0,-50334149.992808565,1.0722128802287425,4.818934293162887,0.96875,25.272146451046602
2000-10-25,11.708043098449707,22.03125,22.84375,21.90625,22.28125,9571400,0.5748461160357484,0.194607560519217,0.5663915068132905,0.4220360197536054,0.0309104763060594,22.06875,25.044010416666666,25.7740625,24.90046875,22.484013736966734,24.21824567700309,28.229966138598165,23.9890625,19.748158861401834,20.125,36.30283690750083,-1.277599831864066,-1.1370048860946804,-0.14059494576938558,27.415346380863706,26.191277484381004,37.00359500635815,-38.3019261111606,-72.52252252252252,-1.5,-146775400.0,-57353176.65947523,1.0625905316409752,4.823105959221448,0.9375,25.025009727516526
2000-10-26,11.525361061096191,21.6875,22.40625,21.125,22.09375,12509800,0.7038942636321678,0.3071491493661352,0.468599236781819,0.4987902944743312,0.058581153591595,22.009375,24.828125,25.6728125,24.89265625,22.339193057518237,24.054971762357727,27.84039343513889,23.7234375,19.60648156486111,20.179375,34.6862803845917,-1.2647106127918164,-1.1625460314341076,-0.10216458135770878,28.14129919393086,27.286269935997776,37.451798441313024,-64.39393939393948,-73.6842105263158,-0.59375,-159285200.0,-58878762.02532889,1.0782090650951912,4.971569176231429,1.28125,24.660385930416858
2000-10-27,11.940543174743652,22.46875,22.46875,21.59375,22.0,9987000,0.579584163800493,-0.2810120262591108,0.4786472254159677,0.2291826106013752,0.0492309489640901,21.928125,24.6625,25.5865625,24.88609375,22.362748865242192,23.95263487446368,27.526429994371863,23.5375,19.54857000562814,20.2326625,41.10516469442626,-1.1778776279028271,-1.1656123507278515,-0.012265277174975608,32.81204136467303,29.456228979822516,37.77491731382453,-20.869292327004374,-55.35714285714286,-0.8125,-149298200.0,-48891762.02532889,1.063694131874106,4.734104620302001,0.875,24.473098370649655
2000-10-30,12.488576889038086,23.5,23.6875,22.3125,22.3125,13372000,0.4832648967786657,0.1415444926996863,0.5149225460122129,0.246103862913714,0.0932360577075147,22.01875,24.551041666666666,25.5190625,24.87734375,22.569521798834522,23.923432624498282,27.13126140747114,23.3859375,19.64061359252886,20.28488425,48.324517786777285,-1.014158022899739,-1.135321485162229,0.12116346226248997,50.123470440807985,37.02560366647061,36.448812353709684,106.48345268047265,-20.588235294117645,0.90625,-135926200.0,-39166671.11623798,1.0859302653116698,4.620979852390084,1.375,24.690577949442734
2000-10-31,12.770899772644043,24.03125,24.09375,23.1875,23.5,11475600,0.6611452460257007,-0.1805405629197503,0.4643666554151401,0.4142161282435495,0.0803305588632012,22.284375,24.4375,25.4609375,24.8775,22.83529056268279,23.93038858420807,26.589503288093923,23.2328125,19.87612171190608,20.42098888,51.61494278142184,-0.831951403334358,-1.074647468796655,0.24269606546229694,74.15993956637782,52.36515045728626,34.7539674409528,171.6455065969631,-1.574803149606299,2.65625,-124450600.0,-29273912.49554833,1.0730959606465507,4.465418821936232,0.90625,25.0430672822666
